beta1,phi1,theta1,b1,eta1,Final_size
0.386768939533237,0.5723869837239048,0.24546945679460946,2.613902556122274,1.8649166425925061,0.0117071646703657
0.5192448396421212,1.579214005481184,0.1330123642218074,1.4220777912372995,2.578420722594672,0.05450649666683205
0.5183230355619022,0.6796299289701984,0.24330083972826683,1.7001022235657333,2.4828816319367153,0.013180486343252085
0.2945692543232914,1.7888021154822664,0.10538712479331694,2.0505246697962747,3.063857876840882,0.016717514478553852
0.2649964840085504,1.1101628410611684,0.2028213845388771,2.297993165577492,3.290255547455108,0.012614378265631387
0.4368115394783165,0.9941656182248169,0.08326067516550067,2.7792601716469747,2.5212441131028536,0.011775060114377567
0.36347904561367655,1.562850429713332,0.0993570975444086,2.1149587484250745,3.0867032374398184,0.014794043121298728
0.3663592486582612,0.6214446886966317,0.21821623772214538,2.635884823279512,2.220158551389939,0.011553257973048403
0.47572800376035884,1.40437146192617,0.0953218135431774,2.770451867180202,1.9453918784129811,0.013379080203428373
0.5129515233191477,1.6050606020179399,0.13751391594267343,1.9812039888340665,1.7315076138075407,0.02168010964317091
0.47433321983866794,0.9317426233931774,0.2915795144727091,1.5120017623753215,2.5091477674427276,0.016399024868327672
0.27478261735094195,1.827106985754511,0.2301843233971395,1.998806797875051,2.1614965638021095,0.021914294377214816
0.34399493808513154,1.368422409858061,0.22655007589665416,1.5032076621695578,3.096081474942317,0.02139918248864703
0.43900669062756115,0.852231146890348,0.1351161508905543,2.6385034248650605,2.256671260737592,0.011877165343417317
0.4265847825886792,1.3229887639598812,0.13575240021635554,1.5680063204880053,3.2531044839530012,0.017567634077913397
0.3220043779800503,0.7907932623699131,0.2029427981991324,2.7633242165810765,2.6889971173282214,0.011586372716422488
0.4819622911370489,1.068580651696855,0.18395381946846873,1.5922071436640917,2.873528315677877,0.015585291157805159
0.3093171790674888,1.58992768827704,0.10021386758149883,2.531492145423678,2.2957211546716,0.01361297437692599
0.3536637244030012,1.6039996344414584,0.2989315093906599,2.1045960692417367,1.6196719147207466,0.020707799278884664
0.360777131483349,1.9711476588938872,0.0648115107645697,1.941198622643498,2.648786256355865,0.021474682009298363
0.38772447694719125,1.917798860959887,0.101945661752591,1.6296395905762657,2.751691260575038,0.04347096214842594
0.35575926177262707,0.8215443909234155,0.21473148643844914,2.45098554697201,3.135807183540066,0.011908172478221957
0.4131489083172105,1.127834101389082,0.24636948425430755,2.5520426010432287,1.5362789849561493,0.013807253365612837
0.5042578123983397,1.1448642920167469,0.08406618010960744,1.9673244562773546,2.7884166146254685,0.013573817037489277
0.38763449283658175,1.094590706247259,0.2772410889489456,2.5118549353545725,1.6246354844051165,0.013718761986691419
0.4602776828063747,1.4589960379582907,0.13835905219326994,1.4413775410896752,3.162067242647267,0.02554921433249646
0.48013121724732954,1.1373565194731161,0.17751406672531161,2.2592588169744854,1.6281276786044285,0.014370042137727523
0.2993039611454181,1.1896972823127643,0.3040077314183431,2.2420077186471667,1.8585990867595776,0.01432815330667836
0.43326848517923877,0.8781019098808261,0.284698289748337,1.3288619674180902,2.5107234990249436,0.016854155670536386
0.43518171341248313,0.8398918504426667,0.1072751650624035,2.557445661034097,2.383371957313181,0.011744032034204821
0.30344599174890124,1.0738537622065012,0.2321248873443334,1.9496875603155674,3.341565215856157,0.013489991106819588
0.3668433361330789,1.6414785556440348,0.2750991937762417,1.8392610936079277,1.5739005494989238,0.029427038150160456
0.46039857367951553,1.819799396603994,0.1083073129570674,2.153389217986627,1.6293537524336004,0.02147089994757323
0.3284926430422057,1.2889855814265,0.27081454065641086,1.3429478599654672,3.238025760556451,0.02580164048242395
0.31737251669014116,1.1955304615741977,0.06763984718894914,2.706771111367673,2.7101149846209753,0.011888019252562998
0.3957109070291781,2.0887979027954544,0.08677822431241483,2.366753565772299,2.07976190839529,0.019088140864724323
0.2750539119582723,1.1575636083380143,0.31708435573559607,2.49806671162984,2.413744192073141,0.013360560506583852
0.333483151984139,0.7032795668939442,0.19768806358811747,2.3487205054969893,3.115596020556402,0.011599975119537476
0.31619179007594533,1.8516795203384309,0.21902087764750128,2.1082751810116447,1.6706683664945468,0.022305108282555608
0.2792949783149994,0.9666523202114254,0.30781042381284895,2.020714040864316,2.9885673610059964,0.013340895055371504
0.385993163901582,1.5092267601333007,0.12771680407397473,1.5941153788868316,3.1303796248271647,0.02020874704317066
0.5060453911846869,0.9264761638106294,0.21415183891710887,2.4343097642099876,1.6023865179029886,0.013424548906513678
0.38730587307034336,1.6763083031496777,0.06350213999877571,2.831821648479651,2.0338174029360303,0.013502050990926051
0.38517012179179905,1.5447313469910924,0.14690598647723452,2.664244923102361,1.653930573381324,0.014355199174456601
0.3604629389231257,1.7707322133706553,0.049864533856380365,2.097869835542689,3.3253487822879357,0.015647181073052963
0.4165412835262,0.5622504819497641,0.31406605676749905,1.7955166895400896,2.622446484483514,0.012498356303670022
0.41345283857889703,1.083338854346633,0.050103828865847314,2.407247905460644,3.2127445057131707,0.011950055487435662
0.3973861596679049,1.785649008958068,0.2798662495843516,1.9023392827986403,1.6946199953591952,0.03844211712623391
0.2665599848858213,1.774761642854922,0.19809860784447658,1.8303609153617137,3.347047328942453,0.021404419204809955
0.2760528450328567,1.145568770088,0.16159089618614536,2.254330327954459,3.131396587440573,0.012615939671302812
0.3419528920830538,1.463984635962433,0.30868968942634506,1.4014922485333385,2.77086199329509,0.04800723209870128
0.5271436039723587,1.4490787820973896,0.08281094657619822,1.8409464698094247,2.744509016675748,0.016790663059396138
0.4017532070426737,0.9461362222208809,0.0995560691984592,2.251869695296763,3.0013336044501644,0.01201641248206542
0.4778933704628737,1.2286990207703377,0.12669490826886018,2.497780496137401,1.6109812214126895,0.013820433012210032
0.44054499263086955,1.072210065948322,0.19288310955130095,2.8274362989516355,1.6357450103908866,0.012898608284544366
0.30499490890411984,1.5519364388028274,0.27576595914932217,2.1846780588095136,2.1428555773242657,0.016857755558344678
0.39939492148618094,1.0994830219624347,0.04950170262665679,2.4139781534925486,3.349931764269961,0.0119261531216317
0.4472666119757116,0.7691485826805683,0.10608355447821491,2.5363423188334027,2.448193438497097,0.011608401497948506
0.5173674562335279,0.6773158606519567,0.2709567041713723,1.7275198676321613,2.455896218847818,0.013312272800451552
0.31037744632945946,0.66043107056312,0.2620056589837386,2.771590852627734,2.384993242830074,0.011578063088879986
0.49492329272275437,1.117334215500354,0.25159781843250073,2.1970665874404585,1.4762463259500378,0.015622175776989877
0.4400639407273233,1.48511529593433,0.2864598091804055,1.5775316091819664,1.8965116726746964,0.04211178538127669
0.3963425034000396,1.0974772619673088,0.05828901925777901,2.6964311046017126,2.891956593752658,0.011773168713620663
0.30816316075340855,1.9397655288796967,0.18877145719355948,2.329111248429843,2.195916838853349,0.018298794109895766
0.43779281321726526,0.6602426241721897,0.18447450253446196,2.5406749062580634,1.999329167017014,0.011796291490437483
0.48348918898589066,1.6837426829025282,0.131842204896967,2.0797008750539048,1.5374771653073136,0.021852333015313974
0.30930666305930304,1.62742029205134,0.18892052634868756,2.6360850271951346,1.729424655017981,0.014588044992311922
0.30767729110968994,1.3054136871230435,0.12210023059149494,2.812343679289466,2.7553671575389522,0.01224480950642004
0.39473752893211733,1.6315299341172265,0.1456872322615005,2.7078370608633424,1.5544839575665588,0.014867134034311391
0.44615556777292165,1.2188836185497167,0.12318742559775438,2.5551470103547578,1.8241087614354285,0.013235126294826927
0.43100117039932473,1.0208287803359528,0.18081051630703326,2.571718368740954,1.5621818867648207,0.012999703678261199
0.46784983484228365,1.9759157442546917,0.049502144289497216,2.0144110656608705,2.1139980112501924,0.023822828341820923
0.2674907879946369,1.2253207227449696,0.15449540286065322,2.610702722553796,2.7840107175850575,0.01233653261930101
0.3294350345651269,0.6303431949327534,0.24867611794409689,2.7401869444742735,2.472500514504451,0.01151165135696175
0.4902131729072615,0.7089167949412943,0.17682546935310456,1.7096207789123594,2.753133755675005,0.012669548266412534
0.5164372309820773,1.3820661473857816,0.1280381501041265,2.2417496164507336,1.6500937864068221,0.015931088513799097
0.5117970827536871,0.7145446695215784,0.11076202979830556,2.125687471103292,2.787157381756111,0.011848106628960409
0.2633179928698352,1.9283740713109816,0.2340508566102954,2.111078722886264,2.131866035209073,0.021800473141922794
0.4544563305632239,1.1303914384140876,0.1814322443489519,1.3273140071705705,3.3185733097992856,0.019040196883377547
0.44111397221228843,1.448762776180018,0.1367216675645691,2.6021820054827747,1.7960057000964857,0.01420328073562871
0.3435978711348083,1.1845699869042323,0.2664910379216461,1.5807300648628209,3.291482198881245,0.017096282740975965
0.45640542567039244,2.0690936884970332,0.07084223747390586,2.0629563163145974,1.8853971852240352,0.028164731697373213
0.41789627035603916,0.661743328414171,0.3116976181123257,2.269526059932253,1.8477234945233634,0.012600199666785272
0.4254146106989046,0.8592489379202216,0.11035672277228789,2.59359271533111,2.581586706561138,0.011695711805003839
0.28613103002007306,1.024562273268533,0.18866645687689043,2.2590981649380217,3.038643630581905,0.012408682006881833
0.3063957265651939,1.9624798479647518,0.20652907006052873,1.6966167653842925,2.6965966252918294,0.054405013618122666
0.5099617276257724,1.5520038999036316,0.0609071329125584,1.847980339414924,2.3546784772683456,0.01821763289183309
0.2550281369552872,1.3046765453313807,0.15026330747529976,2.7843868254998694,2.692821950747425,0.012294199232652403
0.45319995029284743,0.6420686898259955,0.12392050041961897,1.9516939868267063,3.1794187968632173,0.01165833750085099
0.3264897182489548,0.8433095663060504,0.2478893437686468,2.5327374059664747,2.3833589544030485,0.012110626562076732
0.266486808132655,1.0064045198133178,0.17471008737764765,2.4767712634975068,3.203073454373147,0.011971004541965868
0.5076600642125964,1.280386357692494,0.0946077994061612,1.838208362030569,2.868717752735965,0.015048766131450009
0.46210520451399384,0.6728733762695575,0.1362612612332853,2.587096963881944,2.502775348397383,0.011509805545944829
0.5089241697630241,0.955525264304697,0.2187929506804543,1.342538091246878,2.2729434696311586,0.01812778107700197
0.5264480782302673,0.8846161428961323,0.17828903236985894,1.4957091928090471,2.6497798622577684,0.014748764760401656
0.4420798787909499,0.7002022317989545,0.279345349275253,1.721416301570835,2.479596593748072,0.01320118564672157
0.3578068194559448,1.6982686804810516,0.17229883812988028,2.683686645890349,1.6803796170087775,0.0150950238049532
0.30546433289728,1.4776788979537234,0.2168234075155629,2.580952162640246,2.07087170767356,0.014015753103237216
0.4015911664535817,1.7059599975424258,0.059954349225853784,1.6323662324151178,3.1445594811074082,0.022322979338131432
0.27406333336106853,1.9145047833836317,0.22578809461506882,2.0804621994640065,1.942086556067448,0.02257545275625361
0.314600985256167,1.4693505734992474,0.2627042790934581,2.5931189085710384,1.8021450014179756,0.014568430874081884
0.4209260578925109,0.6236129473145188,0.2087593650137159,1.8562584111238205,3.2879512313384023,0.011987267328944284
0.4143362136492561,0.6717039389785978,0.31408729807780733,2.3571470859353267,2.005913586247085,0.012479752542166267
0.33493107180685366,1.3503540818157589,0.22744274438805973,2.622243286061501,1.4651364803892426,0.014037130072548365
0.39506879203698,0.7079887105997497,0.26785357918865843,1.824591394327785,3.09219879423864,0.012632664858305276
0.5122728112268626,0.9133292297478091,0.07996781325925872,2.26032155047289,2.453134440387255,0.012258629739996252
0.46889971004522524,0.9839151067812992,0.1655179902241597,1.535772799241059,3.191416539134503,0.014620210901792774
0.5305429332438703,1.5451435951598018,0.12044118129657534,1.330963508711805,2.523026178944168,0.09971287862148515
0.32709422769883945,1.3240550819606143,0.3227602924330661,2.4965316658105694,1.5345303704427038,0.014952048982387112
0.5311545771026899,1.1683212118369737,0.2171469057778177,1.5220143235978805,2.530540895565835,0.019605151450662106
0.49659888055983525,1.4280967749295783,0.105382203256392,1.4510644391673873,2.8558812223794865,0.023962293687660008
0.43645541194380194,0.5615038094741192,0.18354377775886677,1.8382419318783987,3.3277095501876466,0.011720270101932329
0.2663146480452714,1.3612343115715586,0.2656106261220957,2.7239583365782734,2.105707542090762,0.013397021417929977
0.42191873312077244,1.0209150348550489,0.07464019371035625,2.0698407811825574,3.0113831651200478,0.012416554362726373
0.2546009344469613,1.0039655914121675,0.28259462629579796,2.0588146238534866,2.7983571199601784,0.013196279551035417
0.3130914404322748,1.5600889684691461,0.288820581864116,1.4591043722703267,2.377210860921301,0.052244526799213986
0.277737137899559,1.1338408192894658,0.24784719071191474,2.063932783974207,2.997220832054568,0.013579239728240822
0.45200478717709974,1.0379502587023672,0.17937313167817753,2.5392844057732624,1.5928506129801614,0.013182543076677433
0.26387091456108464,1.5134098322192013,0.27948115847179,1.7799689643748995,2.4236824985849528,0.02013014721876516
0.29105876813967013,1.8587056129114736,0.14073615242722073,2.5031691880111238,2.242763637287499,0.015384947511584812
0.3864181676709545,1.6810826276116788,0.08652411792664423,1.7455479133397642,3.241127392652044,0.019446925147356353
0.2746864706895118,0.9240385493062084,0.18694069399759544,2.3768552425055898,3.0171445418659792,0.011958618151588496
0.45542181894673905,0.7242367153026976,0.3000429596176866,1.910201024846765,2.4577409125368455,0.013146529594919798
0.25914110756586994,1.8034313268282998,0.23985790054614964,1.6896858888356467,2.292647901947621,0.03520760429099212
0.41604723368016316,0.965121832293959,0.10075566788039694,2.2864178298028848,3.225657230020323,0.012015195965059178
0.4293010080233299,0.7594899820017182,0.16162628145924324,1.6758431386331805,3.0183293186751627,0.012622138079333212
0.49654841865320576,1.1544366621558724,0.20122207281804988,1.3577477029792888,2.867280343638525,0.02096491200492423
0.41823145538435047,0.575750394304148,0.15163883334014555,2.735209616494248,2.8742931636573106,0.011175163879919126
0.27336510220176846,2.024156318445572,0.2718545828437495,1.9185741094624658,2.12330160624393,0.040591573599702
0.2929850635834046,1.1768048631378834,0.26081472195886884,2.697901005353196,2.1525953111704066,0.01288862700603488
0.28639741841712274,0.9458194407544696,0.29220414797968775,2.3893250510468267,2.2318129060918475,0.012697646376594207
0.3672412706234932,1.6044559571268968,0.08602990991737317,1.6238788386953034,3.20514916734476,0.020111862646917444
0.37046644649352867,1.1731950521305667,0.0981366864927958,2.7174773047532863,2.7377356976503826,0.012074252772180216
0.43882804644179096,1.0937483659450389,0.20363740746013959,1.5782933730827227,3.302862549849295,0.015645143297209785
0.3201733828358777,1.8073758462945024,0.2651058115891068,1.9201386107732246,1.519103053141549,0.031332238324299766
0.4140648733182858,1.4923721573366957,0.29811786283417036,1.8248253138519568,1.5479617161667374,0.026898856564919527
0.2612853186928791,1.8268085090456871,0.2585093418305625,1.8649409390503988,2.2325878507453796,0.026864748318168097
0.3534204494295018,1.4820613997747762,0.29547137924450695,1.5279448216733575,2.8156558287954914,0.030988263224422496
0.2986243606988402,1.841821838957502,0.21185726822846324,1.900059459474334,2.7398273188734956,0.023486828287111905
0.42572572811357146,2.087840219412384,0.07252532105378522,1.99517038167114,1.8637923968001664,0.031466590626820334
0.3678512467460191,1.5299685087615678,0.2833399032149383,1.8292662401042983,1.570146238468365,0.02497855442576835
0.5009578225906082,1.1972365653346624,0.2514268612091955,1.5215638678333168,2.2194323413014643,0.021892611439884746
0.49208088699455604,1.6419060706072042,0.11356539902805736,1.5136730213020453,2.226172869084216,0.0453106454467509
0.38864582580612606,0.8207419937730682,0.28645197920338134,2.3599657996770613,1.8627275803318204,0.012790054073196444
0.43780348003415864,0.8907882541542673,0.1672679258712709,2.6343725247527487,1.8185270209245323,0.012308718621376613
0.5218725468658022,0.937475368189862,0.08532597504361462,1.9869453410033868,2.9796839297815434,0.012583095674536082
0.3369111046443417,0.7302732116938373,0.18700015464512015,2.5818478075481845,2.704132483340232,0.011534787586668926
0.4728835353070604,1.2487642972168855,0.3004242656452579,1.56227460811767,1.8765162479730977,0.025850673283660086
0.50773173761096,1.1411906553397553,0.06030539405479089,2.216438343586985,2.9775042725279572,0.012731541017881653
0.33671765834990974,0.6160189787960234,0.19060688873495246,2.5052713693411555,3.1092878501373677,0.011314586257359593
0.43483208869743606,0.739504739119621,0.15789832471189308,2.5659408079988326,2.4260563599350893,0.011707165523667129
0.3446231009967479,0.796358197005052,0.26126063850515024,2.632501360342296,2.2820567585921308,0.012046972973269732
0.4622126404812594,0.7896210403754336,0.3070187535709852,1.9370964651059976,2.12959591147285,0.013688486358837793
0.31569738881961834,1.5538183205730904,0.08943548478593685,1.9513590078193315,3.071702320631071,0.015268846959738624
0.5079454749829824,0.9099384791556522,0.1993649752273059,1.5976175560222818,2.7575066052401955,0.014484703697704049
0.5178759802832935,1.5720888886176585,0.20035534969590063,1.754731408962058,1.469938368103865,0.04075130091035817
0.45790914739306343,0.8069260246621648,0.13114729248207269,2.7816249597211122,2.3539648877093606,0.011684599733460033
0.31747991647631757,0.6995129622659707,0.2913361440901046,2.0565351786094044,2.7461510511289973,0.012278442809751766
0.2951107186089995,1.235538046594423,0.23826181164094795,1.6381784124680012,3.0527960529745393,0.016467165826654195
0.4728312462749342,1.8032832450645004,0.2057647676089771,1.8340587364389958,1.513404435312034,0.0626933080641301
0.3338610948952558,0.603305004309867,0.1814773131789939,2.6640061083404944,2.9902569840454403,0.011203765708852842
0.26368609858096004,2.0324486074495853,0.23266367670781168,2.1076269689146847,1.8509650729241975,0.02561952741828577
0.2864398111998476,1.06487524048047,0.17070026231371138,2.7784943550852743,2.6261527850029567,0.011934544644194744
0.28204404742901745,1.320734503290394,0.21628880870360467,1.635424932133884,3.2352396416086338,0.01703087733220343
0.48248016593771925,0.7972537527891906,0.22798913311082875,1.6271257867448083,2.404730584216784,0.013886087645509804
0.31395441498472465,0.8073933723136766,0.2710883516925375,2.1441829985816194,3.2726326098952514,0.012340878463181326
0.4918233662795191,0.8986577818714615,0.24565040431706087,1.521341104204842,2.6014797057673333,0.015339144823975914
0.4940986476464174,1.021300375936712,0.25954229676985774,1.3133913764604583,2.3098570531029576,0.021259382954450956
0.42625962869255735,1.0142092803284606,0.16051250781792234,1.4497185293516632,3.366142374630111,0.015097360256806525
0.2894092694939579,1.697357636615341,0.3023123256435519,1.6439214619019267,2.267222369358656,0.04134308664012565
0.49112039069127955,1.5274739149500474,0.18905484348476376,1.6391941372794494,1.6268794953189096,0.03772554387505167
0.3324955231142502,1.3098919940219682,0.22733043950195142,1.589051566070722,3.1673711973988192,0.018165627448738064
0.32297007247746634,1.8946856134188292,0.07678157142196164,2.523602327837701,2.5742489167651956,0.014784444983249045
0.3431752825148846,0.6564412922296723,0.3117260560294657,2.4091753650689602,2.3480619704511962,0.012066039232788484
0.35075166617812426,1.906254570327356,0.2706800444047056,2.1305445120799,1.6580850330506207,0.02754733539385512
0.2785416362196386,1.0873266197810736,0.1922310501233096,2.735375315299711,2.6330932385456354,0.012099067312075107
0.3508166776798356,0.5804862939477485,0.24122846398032965,2.691212263291739,2.225555544970466,0.011497164278491567
0.25574886058328417,0.9685884218608215,0.3072202051942448,2.113235290347687,2.8537470834528342,0.01309552906599265
0.4356602652326766,0.8547996562141413,0.11522065092028048,2.0485541013482886,2.9917540246615992,0.012147214672555862
0.4014170902375624,0.8294842374632001,0.24182004024764442,2.6865293819390574,1.9607702862416954,0.012265450604260764
0.4883282496093211,1.2021963728989653,0.09270935465505561,2.5161474280375704,1.9910240365928413,0.01310535002410873
0.44041503580126773,0.769359362651525,0.11731439392185304,1.9582828493828677,3.264285263449226,0.011953403265472673
0.39196533513589893,0.8257424866255862,0.22585631551350527,1.7857531560898916,3.362141264092303,0.012902696577803852
0.5115088372086234,0.8336642437900654,0.10553965489769253,2.351223280884327,2.4857997529948275,0.012038797838030746
0.5023445214494741,1.118987690085333,0.17239326014655887,1.5907844477994777,2.683711683076653,0.016356872494345254
0.3054228357882706,1.6354991920855797,0.19368997629351514,2.7319103629300745,1.8430896811736575,0.014271870034868073
0.44177459864832236,1.2307261315513123,0.068733550980801,1.7543130957158928,3.0180380023311337,0.014398952196611248
0.4583884480694953,2.0399969408479355,0.08656831231697781,1.7209878384344082,2.2267933369680684,0.08242801033851777
0.47811925944151984,1.674832459827058,0.12912189136386495,1.5358937825618149,2.4476645940791473,0.042891755307767454
0.27099919204303735,0.9550873702342598,0.185785128297065,2.354064745623143,3.1683408617454494,0.012030670638999652
0.468507572329512,0.9048926614746152,0.1952782504100508,1.5530133022031505,3.030748075096643,0.01425690541128688
0.32458271545116196,1.5693094406846042,0.06662140507816189,2.576780062683495,2.43901880168838,0.01319339785284157
0.44076394353791704,0.9351347425377483,0.3011389459300917,1.447025474601156,2.320703423996517,0.017113018811230063
0.484524610552291,1.6969305428393888,0.09165263103134183,2.21904954044249,2.0638416198674165,0.017206237028279503
0.5126190027036774,0.7088981134987462,0.17876027025787122,2.5199310319342545,2.041841382758559,0.012099909822889998
0.444831902884586,1.0951065926111512,0.05029492312492404,2.012898931488936,3.211065083039722,0.012651105265337748
0.4194398872612256,0.8641713672612719,0.28964887081990076,2.3371499258960853,2.060482491984704,0.013032211130031612
0.3231554885592403,0.7897733574146982,0.20042839464653378,2.472831693564891,3.0893583418106916,0.011702935612809995
